bank,base_url,pdf_url,resolved_pdf_url
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-1q-2023-results.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-1q-2023-results.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_3Q_2020_Pillar_3__disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_3Q_2020_Pillar_3__disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Pre-close_Trading_Statement_Dec_2011.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Pre-close_Trading_Statement_Dec_2011.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2016-Full-Year-Press-Release.pdf,https://av.sc.com/corp-en/nr/content/docs/2016-Full-Year-Press-Release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_-_Q3_Pillar_3_disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_-_Q3_Pillar_3_disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2004-Half-Year-Report.pdf,https://av.sc.com/corp-en/nr/content/docs/2004-Half-Year-Report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-1q-2021-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-1q-2021-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/half-year-2019-main-features.pdf,https://av.sc.com/corp-en/nr/content/docs/half-year-2019-main-features.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Pre-close_June_2010_Trading_Statement.pdf,https://av.sc.com/corp-en/nr/content/docs/Pre-close_June_2010_Trading_Statement.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Annual_Report_2005.pdf,https://av.sc.com/corp-en/nr/content/docs/Annual_Report_2005.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-1q-2022-results.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-1q-2022-results.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_-_Pillar_3_Disclosure_Half_Year_2017.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_-_Pillar_3_Disclosure_Half_Year_2017.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2019-report.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2019-report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-3q-2020-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-3q-2020-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2021-report.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2021-report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-3q-2023-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-3q-2023-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Half_Year_2018_Pillar_3_Disclosures.pdf,https://av.sc.com/corp-en/nr/content/docs/Half_Year_2018_Pillar_3_Disclosures.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2010-Half-Year-Report.pdf,https://av.sc.com/corp-en/nr/content/docs/2010-Half-Year-Report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Annual_Report_2007.pdf,https://av.sc.com/corp-en/nr/content/docs/Annual_Report_2007.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2017-roadshow-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2017-roadshow-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2014-Pillar-3-Disclosures.pdf,https://av.sc.com/corp-en/nr/content/docs/2014-Pillar-3-Disclosures.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2.Standard_Chartered_PLC_-_Half_Year_2017_Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2.Standard_Chartered_PLC_-_Half_Year_2017_Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2006_ARA.pdf,https://av.sc.com/corp-en/nr/content/docs/2006_ARA.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2010-Press-Release.pdf,https://av.sc.com/corp-en/nr/content/docs/2010-Press-Release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2012-Half-Year-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2012-Half-Year-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2012-Half-Year-Debt-Investor-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2012-Half-Year-Debt-Investor-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Q12010IMS_FINAL.pdf,https://av.sc.com/corp-en/nr/content/docs/Q12010IMS_FINAL.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2016-roadshow-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2016-roadshow-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Q1_2020_Pillar_3_disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Q1_2020_Pillar_3_disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Annual_Report_2008.pdf,https://av.sc.com/corp-en/nr/content/docs/Annual_Report_2008.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_-_Q3_Interim_Management_Statement.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_-_Q3_Interim_Management_Statement.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2011-Half-Year-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2011-Half-Year-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2016_G-SII_disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/2016_G-SII_disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2014-G-SIIs-Disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/2014-G-SIIs-Disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2007-Half-Year-Report.pdf,https://av.sc.com/corp-en/nr/content/docs/2007-Half-Year-Report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2004-Press-Release.pdf,https://av.sc.com/corp-en/nr/content/docs/2004-Press-Release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Half_Year_2018_Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/Half_Year_2018_Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_IMS_Q1_28_Apr_2015_FINAL.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_IMS_Q1_28_Apr_2015_FINAL.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Half_Year_2016_Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/Half_Year_2016_Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2015-Roadshow-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2015-Roadshow-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-3q-2021-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-3q-2021-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2013-Press-Release.pdf,https://av.sc.com/corp-en/nr/content/docs/2013-Press-Release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2011-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2011-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard-Chartered-PLC-2018-G-SII-disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard-Chartered-PLC-2018-G-SII-disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2010-Half-Year-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2010-Half-Year-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_June_2014_pre-close_trading_statement.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_June_2014_pre-close_trading_statement.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2015-Half-Year-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2015-Half-Year-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2014-Half-Year-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2014-Half-Year-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2013-Half-Year-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2013-Half-Year-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2022-report.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2022-report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Q1_2012_IMS_FINAL.pdf,https://av.sc.com/corp-en/nr/content/docs/Q1_2012_IMS_FINAL.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2011-Pillar-3-Disclosures.pdf,https://av.sc.com/corp-en/nr/content/docs/2011-Pillar-3-Disclosures.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-1q-2022-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-1q-2022-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_IMS_Nov_2011_FINAL_.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_IMS_Nov_2011_FINAL_.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Q3_2018_Pillar_3_disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Q3_2018_Pillar_3_disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Half_Year_Report_2015.pdf,https://av.sc.com/corp-en/nr/content/docs/Half_Year_Report_2015.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_-_Q1_Pillar_3_dislosure.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_-_Q1_Pillar_3_dislosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2009-Pillar-3-Disclosures.pdf,https://av.sc.com/corp-en/nr/content/docs/2009-Pillar-3-Disclosures.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2023-report.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2023-report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/AnnualReportAndAccounts2002.pdf,https://av.sc.com/corp-en/nr/content/docs/AnnualReportAndAccounts2002.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Pillar3_Full_Year_2018_Report.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Pillar3_Full_Year_2018_Report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2022-gsib-disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2022-gsib-disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Half_Year_2016_Press_release.pdf,https://av.sc.com/corp-en/nr/content/docs/Half_Year_2016_Press_release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2013-Half-Year-Additional-Capital-Disclosures.pdf,https://av.sc.com/corp-en/nr/content/docs/2013-Half-Year-Additional-Capital-Disclosures.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/SCPLC-half-year-2023-main-features.pdf,https://av.sc.com/corp-en/nr/content/docs/SCPLC-half-year-2023-main-features.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-pillar3-half-year-2023-report.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-pillar3-half-year-2023-report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Q1_2019_Pillar_3_disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Q1_2019_Pillar_3_disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2015-Pillar-3-Disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/2015-Pillar-3-Disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_IMS_Q3_3_Nov_2015.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_IMS_Q3_3_Nov_2015.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-3q-2023-pillar3-disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-3q-2023-pillar3-disclosure.pdf
